date;value
2016;12;1;0;2
2016;12;1;1;1
2016;12;1;2;3
2016;12;1;3;0
2016;12;1;4;2
2016;12;1;5;1
2016;12;1;6;3
2016;12;1;7;1
2016;12;1;8;2
2016;12;1;9;2
2016;12;1;10;3
2016;12;1;11;3
2016;12;1;12;3
2016;12;1;13;4
2016;12;1;14;1
2016;12;1;15;3
2016;12;1;16;5
2016;12;1;17;2
2016;12;1;18;3
2016;12;1;19;4
2016;12;1;20;3
2016;12;1;21;3
2016;12;1;22;4
2016;12;1;23;3
2016;12;2;0;3
2016;12;2;1;1
2016;12;2;2;3
2016;12;2;3;3
2016;12;2;4;1
2016;12;2;5;1
2016;12;2;6;1
2016;12;2;7;2
2016;12;2;8;4
2016;12;2;9;1
2016;12;2;10;3
2016;12;2;11;3
2016;12;2;12;5
2016;12;2;13;2
2016;12;2;14;4
2016;12;2;15;2
2016;12;2;16;6
2016;12;2;17;3
2016;12;2;18;2
2016;12;2;19;5
2016;12;2;20;3
2016;12;2;21;5
2016;12;2;22;3
2016;12;2;23;3
2016;12;3;0;4
2016;12;3;1;1
2016;12;3;2;3
2016;12;3;3;1
2016;12;3;4;2
2016;12;3;5;3
2016;12;3;6;1
2016;12;3;7;0
2016;12;3;8;1
2016;12;3;9;4
2016;12;3;10;2
2016;12;3;11;4
2016;12;3;12;4
2016;12;3;13;2
2016;12;3;14;5
2016;12;3;15;5
2016;12;3;16;1
2016;12;3;17;5
2016;12;3;18;3
2016;12;3;19;3
2016;12;3;20;4
2016;12;3;21;3
2016;12;3;22;3
2016;12;3;23;5
2016;12;4;0;2
2016;12;4;1;3
2016;12;4;2;2
2016;12;4;3;1
2016;12;4;4;2
2016;12;4;5;3
2016;12;4;6;1
2016;12;4;7;2
2016;12;4;8;0
2016;12;4;9;3
2016;12;4;10;2
2016;12;4;11;5
2016;12;4;12;1
2016;12;4;13;5
2016;12;4;14;3
2016;12;4;15;2
2016;12;4;16;5
2016;12;4;17;3
2016;12;4;18;3
2016;12;4;19;2
2016;12;4;20;5
2016;12;4;21;4
2016;12;4;22;5
2016;12;4;23;1
2016;12;5;0;5
2016;12;5;1;2
2016;12;5;2;0
2016;12;5;3;2
2016;12;5;4;2
2016;12;5;5;1
2016;12;5;6;3
2016;12;5;7;1
2016;12;5;8;1
2016;12;5;9;5
2016;12;5;10;3
2016;12;5;11;2
2016;12;5;12;4
2016;12;5;13;5
2016;12;5;14;4
2016;12;5;15;2
2016;12;5;16;4
2016;12;5;17;4
2016;12;5;18;4
2016;12;5;19;3
2016;12;5;20;5
2016;12;5;21;4
2016;12;5;22;4
2016;12;5;23;5
2016;12;6;0;18
2016;12;6;1;20
2016;12;6;2;8
2016;12;6;3;16
2016;12;6;4;2
2016;12;6;5;18
2016;12;6;6;6
2016;12;6;7;10
2016;12;6;8;10
2016;12;6;9;18
2016;12;6;10;16
2016;12;6;11;16
2016;12;6;12;26
2016;12;6;13;20
2016;12;6;14;22
2016;12;6;15;22
2016;12;6;16;10
2016;12;6;17;30
2016;12;6;18;20
2016;12;6;19;22
2016;12;6;20;18
2016;12;6;21;30
2016;12;6;22;26
2016;12;6;23;24
2016;12;7;0;12
2016;12;7;1;8
2016;12;7;2;3
2016;12;7;3;5
2016;12;7;4;5
2016;12;7;5;4
2016;12;7;6;5
2016;12;7;7;7
2016;12;7;8;8
2016;12;7;9;6
2016;12;7;10;11
2016;12;7;11;9
2016;12;7;12;15
2016;12;7;13;10
2016;12;7;14;12
2016;12;7;15;10
2016;12;7;16;11
2016;12;7;17;10
2016;12;7;18;11
2016;12;7;19;13
2016;12;7;20;13
2016;12;7;21;8
2016;12;7;22;18
2016;12;7;23;11
2016;12;8;0;20
2016;12;8;1;14
2016;12;8;2;18
2016;12;8;3;8
2016;12;8;4;8
2016;12;8;5;16
2016;12;8;6;6
2016;12;8;7;8
2016;12;8;8;12
2016;12;8;9;18
2016;12;8;10;18
2016;12;8;11;14
2016;12;8;12;26
2016;12;8;13;18
2016;12;8;14;24
2016;12;8;15;22
2016;12;8;16;18
2016;12;8;17;18
2016;12;8;18;24
2016;12;8;19;26
2016;12;8;20;18
2016;12;8;21;30
2016;12;8;22;20
2016;12;8;23;28
2016;12;9;0;5
2016;12;9;1;11
2016;12;9;2;2
2016;12;9;3;7
2016;12;9;4;4
2016;12;9;5;9
2016;12;9;6;4
2016;12;9;7;4
2016;12;9;8;9
2016;12;9;9;7
2016;12;9;10;9
2016;12;9;11;14
2016;12;9;12;10
2016;12;9;13;10
2016;12;9;14;13
2016;12;9;15;9
2016;12;9;16;12
2016;12;9;17;10
2016;12;9;18;12
2016;12;9;19;11
2016;12;9;20;14
2016;12;9;21;11
2016;12;9;22;15
2016;12;9;23;9
2016;12;10;0;11
2016;12;10;1;7
2016;12;10;2;6
2016;12;10;3;5
2016;12;10;4;3
2016;12;10;5;9
2016;12;10;6;4
2016;12;10;7;4
2016;12;10;8;10
2016;12;10;9;6
2016;12;10;10;9
2016;12;10;11;11
2016;12;10;12;10
2016;12;10;13;10
2016;12;10;14;13
2016;12;10;15;10
2016;12;10;16;12
2016;12;10;17;10
2016;12;10;18;9
2016;12;10;19;10
2016;12;10;20;14
2016;12;10;21;11
2016;12;10;22;13
2016;12;10;23;11
2016;12;11;0;18
2016;12;11;1;20
2016;12;11;2;8
2016;12;11;3;16
2016;12;11;4;2
2016;12;11;5;18
2016;12;11;6;6
2016;12;11;7;10
2016;12;11;8;10
2016;12;11;9;18
2016;12;11;10;16
2016;12;11;11;16
2016;12;11;12;26
2016;12;11;13;20
2016;12;11;14;22
2016;12;11;15;22
2016;12;11;16;10
2016;12;11;17;30
2016;12;11;18;20
2016;12;11;19;22
2016;12;11;20;18
2016;12;11;21;30
2016;12;11;22;26
2016;12;11;23;24
2016;12;12;0;6
2016;12;12;1;8
2016;12;12;2;5
2016;12;12;3;5
2016;12;12;4;6
2016;12;12;5;5
2016;12;12;6;4
2016;12;12;7;5
2016;12;12;8;5
2016;12;12;9;9
2016;12;12;10;13
2016;12;12;11;10
2016;12;12;12;14
2016;12;12;13;12
2016;12;12;14;8
2016;12;12;15;14
2016;12;12;16;7
2016;12;12;17;14
2016;12;12;18;9
2016;12;12;19;14
2016;12;12;20;8
2016;12;12;21;17
2016;12;12;22;14
2016;12;12;23;10
2016;12;13;0;20
2016;12;13;1;14
2016;12;13;2;18
2016;12;13;3;8
2016;12;13;4;8
2016;12;13;5;16
2016;12;13;6;6
2016;12;13;7;8
2016;12;13;8;12
2016;12;13;9;18
2016;12;13;10;18
2016;12;13;11;14
2016;12;13;12;26
2016;12;13;13;18
2016;12;13;14;24
2016;12;13;15;22
2016;12;13;16;18
2016;12;13;17;18
2016;12;13;18;24
2016;12;13;19;26
2016;12;13;20;18
2016;12;13;21;30
2016;12;13;22;20
2016;12;13;23;28
2016;12;14;0;7
2016;12;14;1;8
2016;12;14;2;8
2016;12;14;3;4
2016;12;14;4;5
2016;12;14;5;5
2016;12;14;6;4
2016;12;14;7;5
2016;12;14;8;8
2016;12;14;9;11
2016;12;14;10;9
2016;12;14;11;13
2016;12;14;12;9
2016;12;14;13;15
2016;12;14;14;10
2016;12;14;15;12
2016;12;14;16;12
2016;12;14;17;8
2016;12;14;18;17
2016;12;14;19;12
2016;12;14;20;12
2016;12;14;21;13
2016;12;14;22;13
2016;12;14;23;12
2016;12;15;0;7
2016;12;15;1;11
2016;12;15;2;7
2016;12;15;3;0
2016;12;15;4;5
2016;12;15;5;6
2016;12;15;6;6
2016;12;15;7;6
2016;12;15;8;7
2016;12;15;9;9
2016;12;15;10;11
2016;12;15;11;11
2016;12;15;12;16
2016;12;15;13;10
2016;12;15;14;10
2016;12;15;15;10
2016;12;15;16;13
2016;12;15;17;14
2016;12;15;18;9
2016;12;15;19;13
2016;12;15;20;13
2016;12;15;21;14
2016;12;15;22;13
2016;12;15;23;12
2016;12;16;0;15
2016;12;16;1;6
2016;12;16;2;8
2016;12;16;3;3
2016;12;16;4;10
2016;12;16;5;5
2016;12;16;6;5
2016;12;16;7;5
2016;12;16;8;11
2016;12;16;9;11
2016;12;16;10;13
2016;12;16;11;11
2016;12;16;12;15
2016;12;16;13;14
2016;12;16;14;14
2016;12;16;15;16
2016;12;16;16;11
2016;12;16;17;13
2016;12;16;18;13
2016;12;16;19;16
2016;12;16;20;15
2016;12;16;21;16
2016;12;16;22;14
2016;12;16;23;12
2016;12;17;0;11
2016;12;17;1;15
2016;12;17;2;5
2016;12;17;3;8
2016;12;17;4;2
2016;12;17;5;10
2016;12;17;6;8
2016;12;17;7;5
2016;12;17;8;4
2016;12;17;9;10
2016;12;17;10;14
2016;12;17;11;13
2016;12;17;12;12
2016;12;17;13;14
2016;12;17;14;14
2016;12;17;15;18
2016;12;17;16;10
2016;12;17;17;13
2016;12;17;18;11
2016;12;17;19;15
2016;12;17;20;16
2016;12;17;21;13
2016;12;17;22;14
2016;12;17;23;14
2016;12;18;0;14
2016;12;18;1;9
2016;12;18;2;8
2016;12;18;3;7
2016;12;18;4;8
2016;12;18;5;4
2016;12;18;6;7
2016;12;18;7;7
2016;12;18;8;8
