date;value
2016;12;1;0;34
2016;12;1;1;21
2016;12;1;2;23
2016;12;1;3;19
2016;12;1;4;17
2016;12;1;5;20
2016;12;1;6;21
2016;12;1;7;21
2016;12;1;8;25
2016;12;1;9;31
2016;12;1;10;33
2016;12;1;11;37
2016;12;1;12;35
2016;12;1;13;38
2016;12;1;14;34
2016;12;1;15;37
2016;12;1;16;33
2016;12;1;17;34
2016;12;1;18;39
2016;12;1;19;47
2016;12;1;20;49
2016;12;1;21;52
2016;12;1;22;50
2016;12;1;23;36
2016;12;2;0;38
2016;12;2;1;31
2016;12;2;2;27
2016;12;2;3;27
2016;12;2;4;20
2016;12;2;5;21
2016;12;2;6;22
2016;12;2;7;27
2016;12;2;8;33
2016;12;2;9;32
2016;12;2;10;34
2016;12;2;11;37
2016;12;2;12;43
2016;12;2;13;40
2016;12;2;14;43
2016;12;2;15;40
2016;12;2;16;41
2016;12;2;17;38
2016;12;2;18;37
2016;12;2;19;54
2016;12;2;20;57
2016;12;2;21;54
2016;12;2;22;58
2016;12;2;23;45
2016;12;3;0;42
2016;12;3;1;37
2016;12;3;2;30
2016;12;3;3;26
2016;12;3;4;24
2016;12;3;5;28
2016;12;3;6;24
2016;12;3;7;24
2016;12;3;8;26
2016;12;3;9;39
2016;12;3;10;38
2016;12;3;11;45
2016;12;3;12;47
2016;12;3;13;44
2016;12;3;14;51
2016;12;3;15;50
2016;12;3;16;41
2016;12;3;17;42
2016;12;3;18;47
2016;12;3;19;53
2016;12;3;20;59
2016;12;3;21;56
2016;12;3;22;59
2016;12;3;23;49
2016;12;4;0;40
2016;12;4;1;36
2016;12;4;2;34
2016;12;4;3;23
2016;12;4;4;27
2016;12;4;5;24
2016;12;4;6;26
2016;12;4;7;23
2016;12;4;8;27
2016;12;4;9;29
2016;12;4;10;34
2016;12;4;11;44
2016;12;4;12;42
2016;12;4;13;48
2016;12;4;14;47
2016;12;4;15;42
2016;12;4;16;45
2016;12;4;17;36
2016;12;4;18;44
2016;12;4;19;53
2016;12;4;20;61
2016;12;4;21;61
2016;12;4;22;61
2016;12;4;23;46
2016;12;5;0;45
2016;12;5;1;32
2016;12;5;2;27
2016;12;5;3;24
2016;12;5;4;24
2016;12;5;5;22
2016;12;5;6;28
2016;12;5;7;28
2016;12;5;8;35
2016;12;5;9;41
2016;12;5;10;41
2016;12;5;11;47
2016;12;5;12;48
2016;12;5;13;51
2016;12;5;14;47
2016;12;5;15;44
2016;12;5;16;46
2016;12;5;17;42
2016;12;5;18;53
2016;12;5;19;59
2016;12;5;20;67
2016;12;5;21;65
2016;12;5;22;69
2016;12;5;23;54
2016;12;6;0;170
2016;12;6;1;140
2016;12;6;2;128
2016;12;6;3;116
2016;12;6;4;84
2016;12;6;5;122
2016;12;6;6;90
2016;12;6;7;100
2016;12;6;8;116
2016;12;6;9;144
2016;12;6;10;150
2016;12;6;11;184
2016;12;6;12;182
2016;12;6;13;186
2016;12;6;14;186
2016;12;6;15;186
2016;12;6;16;156
2016;12;6;17;178
2016;12;6;18;170
2016;12;6;19;216
2016;12;6;20;220
2016;12;6;21;216
2016;12;6;22;242
2016;12;6;23;198
2016;12;7;0;97
2016;12;7;1;67
2016;12;7;2;56
2016;12;7;3;53
2016;12;7;4;55
2016;12;7;5;45
2016;12;7;6;49
2016;12;7;7;68
2016;12;7;8;77
2016;12;7;9;94
2016;12;7;10;124
2016;12;7;11;131
2016;12;7;12;136
2016;12;7;13;132
2016;12;7;14;126
2016;12;7;15;111
2016;12;7;16;109
2016;12;7;17;119
2016;12;7;18;110
2016;12;7;19;140
2016;12;7;20;137
2016;12;7;21;141
2016;12;7;22;137
2016;12;7;23;116
2016;12;8;0;158
2016;12;8;1;158
2016;12;8;2;116
2016;12;8;3;118
2016;12;8;4;102
2016;12;8;5;98
2016;12;8;6;102
2016;12;8;7;114
2016;12;8;8;110
2016;12;8;9;134
2016;12;8;10;150
2016;12;8;11;174
2016;12;8;12;190
2016;12;8;13;194
2016;12;8;14;190
2016;12;8;15;198
2016;12;8;16;148
2016;12;8;17;180
2016;12;8;18;176
2016;12;8;19;216
2016;12;8;20;218
2016;12;8;21;238
2016;12;8;22;224
2016;12;8;23;214
2016;12;9;0;93
2016;12;9;1;76
2016;12;9;2;57
2016;12;9;3;49
2016;12;9;4;55
2016;12;9;5;52
2016;12;9;6;47
2016;12;9;7;55
2016;12;9;8;71
2016;12;9;9;96
2016;12;9;10;113
2016;12;9;11;126
2016;12;9;12;123
2016;12;9;13;128
2016;12;9;14;114
2016;12;9;15;108
2016;12;9;16;106
2016;12;9;17;108
2016;12;9;18;112
2016;12;9;19;120
2016;12;9;20;132
2016;12;9;21;132
2016;12;9;22;127
2016;12;9;23;108
2016;12;10;0;90
2016;12;10;1;71
2016;12;10;2;64
2016;12;10;3;57
2016;12;10;4;44
2016;12;10;5;59
2016;12;10;6;48
2016;12;10;7;52
2016;12;10;8;69
2016;12;10;9;67
2016;12;10;10;88
2016;12;10;11;100
2016;12;10;12;101
2016;12;10;13;102
2016;12;10;14;97
2016;12;10;15;94
2016;12;10;16;93
2016;12;10;17;88
2016;12;10;18;77
2016;12;10;19;102
2016;12;10;20;116
2016;12;10;21;111
2016;12;10;22;110
2016;12;10;23;103
2016;12;11;0;170
2016;12;11;1;140
2016;12;11;2;128
2016;12;11;3;116
2016;12;11;4;84
2016;12;11;5;122
2016;12;11;6;90
2016;12;11;7;100
2016;12;11;8;116
2016;12;11;9;144
2016;12;11;10;150
2016;12;11;11;184
2016;12;11;12;182
2016;12;11;13;186
2016;12;11;14;186
2016;12;11;15;186
2016;12;11;16;156
2016;12;11;17;178
2016;12;11;18;170
2016;12;11;19;216
2016;12;11;20;220
2016;12;11;21;216
2016;12;11;22;242
2016;12;11;23;198
2016;12;12;0;85
2016;12;12;1;62
2016;12;12;2;57
2016;12;12;3;55
2016;12;12;4;47
2016;12;12;5;50
2016;12;12;6;46
2016;12;12;7;52
2016;12;12;8;72
2016;12;12;9;93
2016;12;12;10;109
2016;12;12;11;126
2016;12;12;12;125
2016;12;12;13;125
2016;12;12;14;113
2016;12;12;15;105
2016;12;12;16;100
2016;12;12;17;109
2016;12;12;18;111
2016;12;12;19;130
2016;12;12;20;126
2016;12;12;21;132
2016;12;12;22;126
2016;12;12;23;112
2016;12;13;0;158
2016;12;13;1;158
2016;12;13;2;116
2016;12;13;3;118
2016;12;13;4;102
2016;12;13;5;98
2016;12;13;6;102
2016;12;13;7;114
2016;12;13;8;110
2016;12;13;9;134
2016;12;13;10;150
2016;12;13;11;174
2016;12;13;12;190
2016;12;13;13;194
2016;12;13;14;190
2016;12;13;15;198
2016;12;13;16;148
2016;12;13;17;180
2016;12;13;18;176
2016;12;13;19;216
2016;12;13;20;218
2016;12;13;21;238
2016;12;13;22;224
2016;12;13;23;214
2016;12;14;0;81
2016;12;14;1;72
2016;12;14;2;58
2016;12;14;3;49
2016;12;14;4;54
2016;12;14;5;44
2016;12;14;6;51
2016;12;14;7;57
2016;12;14;8;76
2016;12;14;9;97
2016;12;14;10;124
2016;12;14;11;129
2016;12;14;12;124
2016;12;14;13;131
2016;12;14;14;123
2016;12;14;15;115
2016;12;14;16;107
2016;12;14;17;108
2016;12;14;18;127
2016;12;14;19;129
2016;12;14;20;137
2016;12;14;21;139
2016;12;14;22;126
2016;12;14;23;110
2016;12;15;0;92
2016;12;15;1;81
2016;12;15;2;59
2016;12;15;3;46
2016;12;15;4;53
2016;12;15;5;41
2016;12;15;6;52
2016;12;15;7;63
2016;12;15;8;76
2016;12;15;9;102
2016;12;15;10;122
2016;12;15;11;128
2016;12;15;12;139
2016;12;15;13;132
2016;12;15;14;114
2016;12;15;15;117
2016;12;15;16;113
2016;12;15;17;113
2016;12;15;18;118
2016;12;15;19;129
2016;12;15;20;141
2016;12;15;21;140
2016;12;15;22;132
2016;12;15;23;110
2016;12;16;0;101
2016;12;16;1;69
2016;12;16;2;57
2016;12;16;3;53
2016;12;16;4;52
2016;12;16;5;50
2016;12;16;6;48
2016;12;16;7;57
2016;12;16;8;72
2016;12;16;9;94
2016;12;16;10;121
2016;12;16;11;127
2016;12;16;12;132
2016;12;16;13;123
2016;12;16;14;120
2016;12;16;15;117
2016;12;16;16;107
2016;12;16;17;106
2016;12;16;18;114
2016;12;16;19;131
2016;12;16;20;128
2016;12;16;21;136
2016;12;16;22;129
2016;12;16;23;106
2016;12;17;0;90
2016;12;17;1;82
2016;12;17;2;56
2016;12;17;3;57
2016;12;17;4;48
2016;12;17;5;63
2016;12;17;6;45
2016;12;17;7;58
2016;12;17;8;58
2016;12;17;9;71
2016;12;17;10;96
2016;12;17;11;102
2016;12;17;12;101
2016;12;17;13;102
2016;12;17;14;104
2016;12;17;15;108
2016;12;17;16;84
2016;12;17;17;90
2016;12;17;18;89
2016;12;17;19;106
2016;12;17;20;122
2016;12;17;21;113
2016;12;17;22;107
2016;12;17;23;105
2016;12;18;0;95
2016;12;18;1;78
2016;12;18;2;62
2016;12;18;3;58
2016;12;18;4;56
2016;12;18;5;49
2016;12;18;6;56
2016;12;18;7;52
2016;12;18;8;59
2016;12;18;9;68
2016;12;18;10;81
2016;12;18;11;94
2016;12;18;12;102
2016;12;18;13;98
2016;12;18;14;94
2016;12;18;15;103
2016;12;18;16;97
2016;12;18;17;74
2016;12;18;18;95
2016;12;18;19;110
2016;12;18;20;124
2016;12;18;21;114
2016;12;18;22;129
2016;12;18;23;100
2016;12;19;0;97
2016;12;19;1;75
2016;12;19;2;62
2016;12;19;3;62
2016;12;19;4;52
2016;12;19;5;51
2016;12;19;6;69
2016;12;19;7;54
2016;12;19;8;93
2016;12;19;9;106
2016;12;19;10;137
2016;12;19;11;142
2016;12;19;12;144
2016;12;19;13;147
2016;12;19;14;128
2016;12;19;15;119
2016;12;19;16;118
2016;12;19;17;120
2016;12;19;18;129
2016;12;19;19;147
2016;12;19;20;154
2016;12;19;21;147
2016;12;19;22;142
2016;12;19;23;124
2016;12;20;0;109
2016;12;20;1;79
2016;12;20;2;64
2016;12;20;3;55
2016;12;20;4;55
2016;12;20;5;53
2016;12;20;6;61
2016;12;20;7;62
2016;12;20;8;88
2016;12;20;9;96
2016;12;20;10;137
2016;12;20;11;138
2016;12;20;12;140
2016;12;20;13;143
2016;12;20;14;120
2016;12;20;15;118
2016;12;20;16;112
2016;12;20;17;115
2016;12;20;18;125
2016;12;20;19;139
2016;12;20;20;149
2016;12;20;21;147
2016;12;20;22;129
2016;12;20;23;130
2016;12;21;0;97
2016;12;21;1;86
2016;12;21;2;60
2016;12;21;3;54
2016;12;21;4;55
2016;12;21;5;58
2016;12;21;6;60
2016;12;21;7;66
2016;12;21;8;77
2016;12;21;9;110
2016;12;21;10;125
2016;12;21;11;141
2016;12;21;12;138
2016;12;21;13;139
2016;12;21;14;123
2016;12;21;15;124
2016;12;21;16;113
2016;12;21;17;114
2016;12;21;18;125
2016;12;21;19;143
2016;12;21;20;144
2016;12;21;21;150
2016;12;21;22;132
2016;12;21;23;117
2016;12;22;0;107
2016;12;22;1;77
2016;12;22;2;70
2016;12;22;3;61
2016;12;22;4;58
2016;12;22;5;52
2016;12;22;6;63
2016;12;22;7;66
2016;12;22;8;77
2016;12;22;9;116
2016;12;22;10;126
2016;12;22;11;142
2016;12;22;12;143
2016;12;22;13;137
2016;12;22;14;133
2016;12;22;15;120
2016;12;22;16;114
2016;12;22;17;112
2016;12;22;18;131
2016;12;22;19;141
2016;12;22;20;143
2016;12;22;21;152
2016;12;22;22;133
2016;12;22;23;129
2016;12;23;0;107
2016;12;23;1;75
2016;12;23;2;67
2016;12;23;3;68
2016;12;23;4;48
2016;12;23;5;58
2016;12;23;6;55
2016;12;23;7;65
2016;12;23;8;82
2016;12;23;9;96
2016;12;23;10;134
2016;12;23;11;126
2016;12;23;12;134
2016;12;23;13;137
2016;12;23;14;127
2016;12;23;15;116
2016;12;23;16;114
2016;12;23;17;110
2016;12;23;18;111
2016;12;23;19;140
2016;12;23;20;138
2016;12;23;21;140
2016;12;23;22;135
2016;12;23;23;108
2016;12;24;0;104
2016;12;24;1;81
2016;12;24;2;82
2016;12;24;3;68
2016;12;24;4;63
2016;12;24;5;57
2016;12;24;6;59
2016;12;24;7;66
2016;12;24;8;68
2016;12;24;9;79
2016;12;24;10;106
2016;12;24;11;111
2016;12;24;12;113
2016;12;24;13;110
2016;12;24;14;120
2016;12;24;15;100
2016;12;24;16;94
2016;12;24;17;92
2016;12;24;18;95
2016;12;24;19;117
2016;12;24;20;115
2016;12;24;21;125
2016;12;24;22;126
2016;12;24;23;117
2016;12;25;0;120
